freq,ceparema,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA3,MIO_NAC,IE,,,74.1,51.3,38.7,45.0,34.6,28.8,22.3,22.4,23.2,31.9,35.1,27.2,20.1,21.4,29.8,,
A,CEPA3,MIO_NAC,IS,,,,,,,,,427.8,495.0,324.9,460.7,675.5,646.4,572.9,706.4,849.9,,
A,CEPA3,MIO_NAC,IT,,,421.0,427.0,339.0,339.0,321.0,241.0,159.0,170.0,157.6,140.5,128.1,146.2,184.0,191.0,182.0,,
A,CEPA3,MIO_NAC,LT,19.4,42.9,47.1,47.1,58.5,22.9,16.8,2.6,15.4,22.9,2.9,2.6,5.5,6.4,3.9,2.9,4.3,,
A,CEPA3,MIO_NAC,LU,,,5.2,6.8,5.1,5.3,6.1,8.1,6.1,6.8,15.5,7.0,6.4,8.4,15.4,28.8,26.9,,
A,CEPA3,MIO_NAC,LV,,,4.5,10.1,3.1,5.7,12.0,8.7,4.7,4.8,11.3,13.2,13.0,29.3,10.6,13.4,6.6,,
A,CEPA3,MIO_NAC,MT,,,,,,,,7.2,18.6,59.8,10.2,6.1,10.1,17.0,24.2,11.6,20.6,,
A,CEPA3,MIO_NAC,NL,,,,,,,,591.0,641.0,633.0,870.0,847.0,881.0,843.0,930.0,1035.0,1171.0,,
A,CEPA3,MIO_NAC,NO,,,,,,,,,672.1,509.6,724.7,752.5,1197.2,1151.3,872.4,711.0,715.7,,
A,CEPA3,MIO_NAC,PL,,,,,179.6,126.6,141.0,119.0,171.1,915.3,152.2,55.3,264.0,195.7,251.8,176.2,240.0,,
A,CEPA3,MIO_NAC,PT,,,,,,,,,7.8,17.1,20.3,12.7,2.1,19.6,25.5,31.4,29.9,,
A,CEPA3,MIO_NAC,RO,53.8,132.6,193.7,262.2,282.7,436.6,406.2,617.5,604.9,1797.2,632.2,348.4,315.1,500.3,293.1,269.9,312.0,,
A,CEPA3,MIO_NAC,SE,2091.6,2324.8,2393.7,2347.7,2459.8,2830.6,2928.3,2872.2,2881.4,3724.9,6300.4,6804.4,7453.6,8313.8,10765.1,11206.6,11726.6,,
A,CEPA3,MIO_NAC,SI,,,23.7,21.8,27.3,14.5,14.9,19.8,20.8,72.8,30.7,5.7,10.0,9.0,9.5,8.7,11.4,,
A,CEPA3,MIO_NAC,SK,,,19.0,22.3,27.1,22.5,91.4,66.8,16.9,30.3,11.4,16.2,66.7,37.0,32.6,24.9,120.0,,
A,CEPA4,MIO_EUR,AT,0.4,0.5,10.2,0.3,1.3,0.6,1.0,1.1,0.0,0.0,0.0,0.0,1.3,1.9,2.0,1.5,0.6,,
A,CEPA4,MIO_EUR,BE,,,,,,,,,41.1,39.2,24.3,41.2,54.7,33.0,45.2,30.8,3.7,,
A,CEPA4,MIO_EUR,BG,1.9,1.2,5.1,7.4,4.4,3.0,2.2,3.1,2.9,3.7,9.6,3.5,1.2,1.7,6.6,0.8,1.0,,
A,CEPA4,MIO_EUR,CH,,,,,,,,,20.2,21.6,26.4,29.3,30.4,31.0,36.8,34.5,39.6,,
A,CEPA4,MIO_EUR,CY,,,,,,,,,,,,,0.1,0.1,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,CZ,,,,,,,,,,,,,0.4,0.9,5.2,4.1,3.5,,
A,CEPA4,MIO_EUR,DE,,,,,,,,,,,,,378.8,320.6,344.1,43.6,44.5,,
A,CEPA4,MIO_EUR,DK,12.7,2.1,2.5,3.8,13.2,5.6,4.8,1.4,-0.7,1.6,-1.6,-3.1,-5.9,-3.3,-2.8,-4.3,-2.6,,
A,CEPA4,MIO_EUR,EE,,,,,,,,,6.4,4.8,3.0,8.1,34.7,5.4,4.7,2.0,1.8,,
A,CEPA4,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA4,MIO_EUR,EU27_2020,735.7,624.9,650.4,758.0,581.2,708.7,892.5,802.6,952.2,696.3,701.0,665.4,760.3,750.5,938.5,738.7,846.0,1080.0,1053.3
A,CEPA4,MIO_EUR,FI,,,,,,,,,1.0,0.5,1.3,0.5,1.5,0.8,1.9,8.0,5.6,,
A,CEPA4,MIO_EUR,FR,4.7,4.9,4.7,3.9,3.7,4.0,2.8,3.0,0.7,1.0,1.4,1.5,3.7,4.6,11.5,4.6,2.5,,
A,CEPA4,MIO_EUR,HR,,,,,,,,,28.6,23.3,18.6,18.2,16.2,19.7,20.8,20.7,20.1,,
A,CEPA4,MIO_EUR,HU,,,,,,,,,20.1,4.1,0.1,0.4,0.5,2.0,2.8,4.6,0.0,,
A,CEPA4,MIO_EUR,IE,,,,,,,,,1.8,3.7,7.0,4.1,9.7,2.1,0.6,0.5,0.1,,
A,CEPA4,MIO_EUR,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,IT,,,,,,,,,,,339.2,235.4,247.2,338.8,463.3,566.1,703.0,,
A,CEPA4,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,LU,,,0.4,0.6,0.6,0.3,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.1,,
A,CEPA4,MIO_EUR,LV,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,NL,,,,,,,,36.6,41.3,29.8,18.5,17.3,13.2,17.4,20.2,25.3,31.8,,
A,CEPA4,MIO_EUR,NO,,,,,,,,,2.3,2.0,2.5,2.4,2.6,5.8,3.7,3.5,0.5,,
A,CEPA4,MIO_EUR,PL,,,,,1.8,46.8,21.9,6.1,6.9,8.9,3.3,1.5,0.9,2.0,7.0,7.9,5.8,,
A,CEPA4,MIO_EUR,PT,,,,,,,,,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,RO,0.2,0.6,0.8,0.9,1.0,1.6,1.4,2.1,161.9,13.2,0.4,1.7,0.8,1.0,0.6,8.3,10.9,,
A,CEPA4,MIO_EUR,SE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,,
A,CEPA4,MIO_EUR,SI,,,0.4,0.6,0.3,0.5,0.9,0.5,9.4,3.3,0.3,0.5,1.0,1.6,4.6,14.2,13.5,,
A,CEPA4,MIO_EUR,SK,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,AT,0.4,0.5,10.2,0.3,1.3,0.6,1.0,1.1,0.0,0.0,0.0,0.0,1.3,1.9,2.0,1.5,0.6,,
A,CEPA4,MIO_NAC,BE,,,,,,,,,41.1,39.2,24.3,41.2,54.7,33.0,45.2,30.8,3.7,,
A,CEPA4,MIO_NAC,BG,1.9,1.2,5.1,7.4,4.4,3.0,2.2,3.1,2.9,3.7,9.6,3.5,1.2,1.7,6.6,0.8,1.0,,
A,CEPA4,MIO_NAC,CH,,,,,,,,,24.6,23.1,28.8,32.6,35.1,34.4,39.4,37.3,39.8,,
A,CEPA4,MIO_NAC,CY,,,,,,,,,,,,,0.1,0.1,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,CZ,,,,,,,,,,,,,10.9,22.0,136.6,104.5,84.8,,
A,CEPA4,MIO_NAC,DE,,,,,,,,,,,,,378.8,320.6,344.1,43.6,44.5,,
A,CEPA4,MIO_NAC,DK,94.7,15.9,18.3,28.3,98.3,42.1,35.4,10.6,-5.1,12.3,-11.6,-23.3,-44.2,-24.4,-20.5,-31.9,-19.1,,
A,CEPA4,MIO_NAC,EE,,,,,,,,,6.4,4.8,3.0,8.1,34.7,5.4,4.7,2.0,1.8,,
A,CEPA4,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA4,MIO_NAC,EU27_2020,735.7,624.9,650.4,758.0,581.2,708.7,892.5,802.6,952.2,696.3,701.0,665.4,760.3,750.5,938.5,738.7,846.0,1080.0,1053.3
A,CEPA4,MIO_NAC,FI,,,,,,,,,1.0,0.5,1.3,0.5,1.5,0.8,1.9,8.0,5.6,,
A,CEPA4,MIO_NAC,FR,4.7,4.9,4.7,3.9,3.7,4.0,2.8,3.0,0.7,1.0,1.4,1.5,3.7,4.6,11.5,4.6,2.5,,
A,CEPA4,MIO_NAC,HR,,,,,,,,,29.0,23.5,18.6,18.0,15.9,19.4,20.8,20.6,20.1,,
A,CEPA4,MIO_NAC,HU,,,,,,,,,6215.9,1280.9,17.0,136.0,168.7,662.4,980.1,1638.4,13.1,,
A,CEPA4,MIO_NAC,IE,,,,,,,,,1.8,3.7,7.0,4.1,9.7,2.1,0.6,0.5,0.1,,
A,CEPA4,MIO_NAC,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,IT,,,,,,,,,,,339.2,235.4,247.2,338.8,463.3,566.1,703.0,,
A,CEPA4,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,LU,,,0.4,0.6,0.6,0.3,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.1,,
A,CEPA4,MIO_NAC,LV,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,NL,,,,,,,,36.6,41.3,29.8,18.5,17.3,13.2,17.4,20.2,25.3,31.8,,
A,CEPA4,MIO_NAC,NO,,,,,,,,,19.4,17.5,23.7,22.6,24.8,56.8,39.6,36.0,4.9,,
A,CEPA4,MIO_NAC,PL,,,,,7.0,192.7,91.6,25.4,29.1,37.4,14.4,6.4,3.9,8.7,31.1,36.2,27.3,,
A,CEPA4,MIO_NAC,PT,,,,,,,,,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,RO,0.8,2.0,2.9,4.0,4.3,6.7,6.2,9.4,719.4,58.6,2.0,7.8,3.8,4.7,3.0,40.6,54.0,,
A,CEPA4,MIO_NAC,SE,1.3,1.1,1.2,1.0,0.8,0.9,0.9,0.3,0.1,0.8,1.0,0.5,0.8,0.4,1.4,0.9,0.3,,
A,CEPA4,MIO_NAC,SI,,,0.4,0.6,0.3,0.5,0.9,0.5,9.4,3.3,0.3,0.5,1.0,1.6,4.6,14.2,13.5,,
A,CEPA4,MIO_NAC,SK,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,AT,1.6,1.0,16.9,3.5,1.3,0.7,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,,
A,CEPA5,MIO_EUR,BE,,,,,,,,,0.6,0.8,0.4,0.6,0.7,1.2,1.2,0.9,0.5,,
A,CEPA5,MIO_EUR,BG,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.6,0.7,,
A,CEPA5,MIO_EUR,CH,,,,,,,,,17.2,16.3,21.6,23.2,22.8,21.4,24.4,23.7,26.5,,
A,CEPA5,MIO_EUR,CY,,,,,,,,,,,,,0.4,0.4,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,CZ,,,,,,,,,,,,,0.2,0.2,2.0,1.3,1.3,,
A,CEPA5,MIO_EUR,DE,,,,,,,,,,,,,503.7,426.3,457.5,58.0,59.2,,
A,CEPA5,MIO_EUR,DK,5.7,0.7,1.3,-0.4,2.8,6.3,5.7,3.1,8.0,13.2,12.4,10.7,12.8,8.7,4.9,4.3,16.2,,
A,CEPA5,MIO_EUR,EE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA5,MIO_EUR,EU27_2020,455.8,318.3,385.9,419.2,462.9,683.6,799.4,692.3,629.6,415.2,467.1,508.6,552.3,483.7,570.6,167.4,197.4,208.3,168.7
A,CEPA5,MIO_EUR,FI,,,,,,,,,11.0,10.6,12.5,14.9,11.4,8.5,11.2,10.2,10.6,,
A,CEPA5,MIO_EUR,FR,77.1,108.8,211.1,145.1,112.1,86.0,107.2,84.4,10.1,10.1,26.0,14.9,5.8,15.7,44.5,28.2,59.3,,
A,CEPA5,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,HU,,,,,,,,,0.9,0.3,0.0,0.0,0.1,0.9,3.5,4.9,0.0,,
A,CEPA5,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,IT,,,,,,,,,,,9.1,8.7,6.9,10.6,22.6,30.8,33.1,,
A,CEPA5,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,LU,,,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,LV,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,NL,,,,,,,,94.3,26.4,9.6,4.5,5.2,3.8,2.8,8.5,3.0,3.8,,
A,CEPA5,MIO_EUR,NO,,,,,,,,,10.9,11.5,13.1,13.2,12.2,11.5,11.1,11.4,11.8,,
A,CEPA5,MIO_EUR,PL,,,,,22.8,53.0,106.5,80.2,121.6,31.7,32.4,5.8,4.5,7.1,12.5,23.4,10.6,,
A,CEPA5,MIO_EUR,PT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.2,0.8,1.1,0.8,1.4,1.4,,
A,CEPA5,MIO_EUR,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,SI,,,,,,,,,0.3,0.1,0.0,0.0,0.0,0.1,1.0,0.4,0.5,,
A,CEPA5,MIO_EUR,SK,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,AT,1.6,1.0,16.9,3.5,1.3,0.7,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,,
A,CEPA5,MIO_NAC,BE,,,,,,,,,0.6,0.8,0.4,0.6,0.7,1.2,1.2,0.9,0.5,,
A,CEPA5,MIO_NAC,BG,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.6,0.7,,
A,CEPA5,MIO_NAC,CH,,,,,,,,,20.8,17.5,23.6,25.8,26.4,23.8,26.1,25.6,26.7,,
A,CEPA5,MIO_NAC,CY,,,,,,,,,,,,,0.4,0.4,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,CZ,,,,,,,,,,,,,5.6,6.4,53.8,32.6,32.0,,
A,CEPA5,MIO_NAC,DE,,,,,,,,,,,,,503.7,426.3,457.5,58.0,59.2,,
A,CEPA5,MIO_NAC,DK,42.8,5.3,10.0,-3.3,20.5,47.0,42.4,22.8,59.4,98.8,92.6,79.3,95.6,65.0,36.8,31.7,120.6,,
A,CEPA5,MIO_NAC,EE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA5,MIO_NAC,EU27_2020,455.8,318.3,385.9,419.2,462.9,683.6,799.4,692.3,629.6,415.2,467.1,508.6,552.3,483.7,570.6,167.4,197.4,208.3,168.7
A,CEPA5,MIO_NAC,FI,,,,,,,,,11.0,10.6,12.5,14.9,11.4,8.5,11.2,10.2,10.6,,
A,CEPA5,MIO_NAC,FR,77.1,108.8,211.1,145.1,112.1,86.0,107.2,84.4,10.1,10.1,26.0,14.9,5.8,15.7,44.5,28.2,59.3,,
A,CEPA5,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,HU,,,,,,,,,292.1,102.1,10.8,12.0,31.0,288.2,1228.0,1764.6,4.7,,
A,CEPA5,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,IT,,,,,,,,,,,9.1,8.7,6.9,10.6,22.6,30.8,33.1,,
A,CEPA5,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,LU,,,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,LV,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,NL,,,,,,,,94.3,26.4,9.6,4.5,5.2,3.8,2.8,8.5,3.0,3.8,,
A,CEPA5,MIO_NAC,NO,,,,,,,,,91.2,103.3,122.1,122.9,117.0,112.9,119.0,115.8,119.2,,
A,CEPA5,MIO_NAC,PL,,,,,90.9,218.4,445.7,336.5,508.8,132.7,141.5,24.8,19.2,30.5,55.6,107.0,49.4,,
A,CEPA5,MIO_NAC,PT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,5.5,3.6,5.1,4.0,7.0,6.9,,
A,CEPA5,MIO_NAC,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,SI,,,,,,,,,0.3,0.1,0.0,0.0,0.0,0.1,1.0,0.4,0.5,,
A,CEPA5,MIO_NAC,SK,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,AT,14.7,31.7,55.4,34.3,31.8,27.8,24.3,24.7,4.1,5.5,10.2,8.1,5.3,2.9,3.1,5.4,7.4,,
A,CEPA6,MIO_EUR,BE,,,,,,,,,67.4,53.3,53.4,75.3,64.4,83.3,84.3,105.7,145.5,,
A,CEPA6,MIO_EUR,BG,0.0,0.0,0.9,0.0,0.0,0.2,0.4,2.2,1.2,0.3,0.1,0.3,3.8,0.4,1.9,1.5,1.8,,
A,CEPA6,MIO_EUR,CH,,,,,,,,,37.1,35.2,26.6,21.9,25.7,35.2,48.1,43.3,48.2,,
A,CEPA6,MIO_EUR,CY,,,,,3.4,0.4,0.3,0.2,0.5,1.6,1.1,0.9,2.0,1.4,1.9,1.7,0.0,,
A,CEPA6,MIO_EUR,CZ,,,,,,,101.9,102.3,127.1,100.7,54.9,74.6,107.9,98.8,97.9,106.3,167.1,,
A,CEPA6,MIO_EUR,DE,,,,,119.0,133.0,153.0,150.0,129.0,149.0,171.0,147.0,161.0,172.0,190.0,183.0,211.0,,
A,CEPA6,MIO_EUR,DK,55.8,71.7,87.8,82.6,86.0,84.4,85.9,66.2,25.1,29.1,20.5,17.6,19.8,18.7,19.9,22.4,42.4,,
A,CEPA6,MIO_EUR,EE,,,,,,,,,5.9,6.6,4.6,30.2,3.8,5.5,4.2,6.9,8.4,,
A,CEPA6,MIO_EUR,EL,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,
A,CEPA6,MIO_EUR,ES,,,,,754.0,537.0,417.0,268.0,286.0,256.0,259.0,285.0,318.0,189.0,184.0,355.0,374.0,453.0,
A,CEPA6,MIO_EUR,EU27_2020,3046.4,3298.5,3505.9,4259.6,3413.5,2824.3,2745.0,2750.6,2772.5,3871.2,2131.7,1803.9,2046.4,2176.3,2085.1,2617.9,2915.7,3370.0,3384.6
A,CEPA6,MIO_EUR,FI,,,,,,,,,12.5,11.1,10.8,8.9,9.7,10.0,12.6,14.8,18.2,,
A,CEPA6,MIO_EUR,FR,466.6,411.1,461.9,448.2,475.7,473.6,545.3,654.4,527.0,534.5,539.5,546.2,649.2,637.1,604.9,771.8,823.7,,
A,CEPA6,MIO_EUR,HR,,,,,,,,,1.3,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.2,,
A,CEPA6,MIO_EUR,HU,,,,,,,,,28.5,26.4,10.1,12.0,18.6,30.0,25.9,21.3,8.4,,
A,CEPA6,MIO_EUR,IE,,,0.0,7.9,10.0,7.6,16.4,5.9,12.4,5.3,8.1,10.8,0.5,4.5,2.3,2.5,0.0,,
A,CEPA6,MIO_EUR,IS,,,,,,,,,8.5,9.3,9.5,16.2,17.8,11.8,16.3,17.1,16.8,,
A,CEPA6,MIO_EUR,IT,,,1004.0,926.0,748.0,631.0,632.0,511.0,482.0,618.0,517.4,440.3,463.5,636.6,594.0,758.6,822.6,,
A,CEPA6,MIO_EUR,LT,2.8,1.5,5.5,7.1,2.7,2.5,7.3,12.0,16.7,6.5,1.7,6.1,13.2,14.7,8.6,11.8,25.1,,
A,CEPA6,MIO_EUR,LU,,,4.5,3.1,3.1,4.3,5.7,8.4,6.7,3.2,8.5,7.2,4.9,6.9,5.7,7.1,9.0,,
A,CEPA6,MIO_EUR,LV,,,0.9,0.2,0.5,0.1,0.2,0.1,0.8,0.4,0.7,0.6,2.2,1.2,0.5,0.2,0.6,,
A,CEPA6,MIO_EUR,MT,,,,,,,,0.4,0.3,0.3,0.6,2.0,2.0,1.2,1.0,1.4,1.2,,
A,CEPA6,MIO_EUR,NL,,,,,,,,419.1,598.9,1204.4,225.9,23.2,119.0,186.4,142.3,100.3,131.2,,
A,CEPA6,MIO_EUR,NO,,,,,,,,,64.5,63.0,73.0,70.3,76.1,77.3,78.5,79.3,80.7,,
A,CEPA6,MIO_EUR,PL,,,,,3.3,102.1,46.3,33.6,13.1,10.1,24.1,31.8,24.5,18.3,63.7,76.9,75.8,,
A,CEPA6,MIO_EUR,PT,,,,,,,,,9.8,20.9,10.6,7.3,6.7,12.3,6.7,20.7,14.9,,
A,CEPA6,MIO_EUR,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
A,CEPA6,MIO_EUR,SE,72.8,56.6,45.1,41.2,32.2,27.1,22.7,85.4,15.4,19.4,41.0,42.8,27.4,20.1,14.6,24.6,13.4,,
A,CEPA6,MIO_EUR,SI,,,1.5,5.0,3.4,5.3,-0.2,2.0,3.4,2.5,2.6,3.7,6.5,2.8,3.6,7.6,4.9,,
A,CEPA6,MIO_EUR,SK,,,5.2,6.1,6.9,6.5,5.3,4.9,6.3,19.1,6.1,5.0,10.3,20.0,10.2,8.3,7.9,,
A,CEPA6,MIO_NAC,AT,14.7,31.7,55.4,34.3,31.8,27.8,24.3,24.7,4.1,5.5,10.2,8.1,5.3,2.9,3.1,5.4,7.4,,
A,CEPA6,MIO_NAC,BE,,,,,,,,,67.4,53.3,53.4,75.3,64.4,83.3,84.3,105.7,145.5,,
A,CEPA6,MIO_NAC,BG,0.0,0.0,0.9,0.0,0.0,0.2,0.4,2.2,1.2,0.3,0.1,0.3,3.8,0.4,1.9,1.5,1.8,,
A,CEPA6,MIO_NAC,CH,,,,,,,,,45.1,37.6,29.0,24.3,29.7,39.1,51.5,46.9,48.4,,
A,CEPA6,MIO_NAC,CY,,,,,3.4,0.4,0.3,0.2,0.5,1.6,1.1,0.9,2.0,1.4,1.9,1.7,0.0,,
A,CEPA6,MIO_NAC,CZ,,,,,,,2562.0,2659.0,3501.0,2747.0,1485.0,1964.0,2767.0,2537.0,2591.0,2725.0,4105.0,,
A,CEPA6,MIO_NAC,DE,,,,,119.0,133.0,153.0,150.0,129.0,149.0,171.0,147.0,161.0,172.0,190.0,183.0,211.0,,
A,CEPA6,MIO_NAC,DK,416.5,534.5,654.4,614.7,640.6,629.1,639.6,493.4,187.0,217.3,152.6,130.8,147.7,139.8,148.3,166.3,315.3,,
A,CEPA6,MIO_NAC,EE,,,,,,,,,5.9,6.6,4.6,30.2,3.8,5.5,4.2,6.9,8.4,,
A,CEPA6,MIO_NAC,EL,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,
A,CEPA6,MIO_NAC,ES,,,,,754.0,537.0,417.0,268.0,286.0,256.0,259.0,285.0,318.0,189.0,184.0,355.0,374.0,453.0,
A,CEPA6,MIO_NAC,EU27_2020,3046.4,3298.5,3505.9,4259.6,3413.5,2824.3,2745.0,2750.6,2772.5,3871.2,2131.7,1803.9,2046.4,2176.3,2085.1,2617.9,2915.7,3370.0,3384.6
A,CEPA6,MIO_NAC,FI,,,,,,,,,12.5,11.1,10.8,8.9,9.7,10.0,12.6,14.8,18.2,,
A,CEPA6,MIO_NAC,FR,466.6,411.1,461.9,448.2,475.7,473.6,545.3,654.4,527.0,534.5,539.5,546.2,649.2,637.1,604.9,771.8,823.7,,
A,CEPA6,MIO_NAC,HR,,,,,,,,,1.3,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,,
A,CEPA6,MIO_NAC,HU,,,,,,,,,8805.0,8171.0,3151.0,3703.0,5947.0,9743.0,9098.0,7647.0,3298.0,,
A,CEPA6,MIO_NAC,IE,,,0.0,7.9,10.0,7.6,16.4,5.9,12.4,5.3,8.1,10.8,0.5,4.5,2.3,2.5,0.0,,
A,CEPA6,MIO_NAC,IS,,,,,,,,,1317.8,1363.8,1271.3,1957.9,2279.0,1614.8,2523.5,2564.6,2384.4,,
