freq,ceparema,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA3,MIO_NAC,HR,,,,,,,,,22.7,16.3,27.1,26.0,28.6,29.6,26.4,27.1,24.4,,
A,CEPA3,MIO_NAC,HU,,,,,,,,,55358.9,102862.4,26026.4,22508.9,32811.9,59949.2,57280.7,60073.8,60343.7,,
A,CEPA3,MIO_NAC,IE,,,44.2,38.5,34.7,22.9,17.8,24.6,42.5,45.0,48.6,34.7,38.4,35.0,35.0,74.5,53.5,,
A,CEPA3,MIO_NAC,IS,,,,,,,,,1065.8,1369.6,1737.5,1007.2,1976.0,5974.4,2576.6,2626.6,2550.9,,
A,CEPA3,MIO_NAC,IT,,,1031.8,972.7,1118.5,1136.1,1205.1,808.7,901.0,936.0,1189.6,1251.3,1467.3,1523.4,1406.1,1612.4,1961.8,,
A,CEPA3,MIO_NAC,LT,,,,,50.3,25.2,32.5,15.1,25.0,50.2,54.7,7.8,13.7,17.4,16.7,135.5,27.0,,
A,CEPA3,MIO_NAC,LU,,,9.4,7.6,11.2,18.7,16.4,17.4,19.4,15.2,12.3,21.6,18.7,26.7,14.2,27.0,18.3,,
A,CEPA3,MIO_NAC,LV,,,79.3,8.2,21.4,23.0,21.4,23.6,20.0,27.9,6.3,14.3,20.2,31.6,28.7,24.2,63.1,,
A,CEPA3,MIO_NAC,MK,,,,,,,,,,,,,,,720.7,1526.9,,,
A,CEPA3,MIO_NAC,MT,,,,,,,,0.7,1.2,2.2,0.8,0.6,1.0,6.9,6.1,7.1,8.4,,
A,CEPA3,MIO_NAC,NL,,,,,,,,368.9,257.0,465.0,432.7,410.3,723.7,655.0,489.0,538.5,595.0,,
A,CEPA3,MIO_NAC,NO,,,,,,,,,669.9,2670.6,1015.9,1246.0,1026.0,1230.0,1149.0,1992.0,1845.0,,
A,CEPA3,MIO_NAC,PL,,,,,483.8,592.2,932.3,805.0,1451.2,1692.8,489.5,448.2,394.2,653.6,537.2,662.7,801.0,,
A,CEPA3,MIO_NAC,PT,,,,,,,,,65.2,96.5,83.5,91.7,170.3,183.7,199.5,187.8,212.1,,
A,CEPA3,MIO_NAC,RO,256.3,424.6,409.2,212.4,269.6,304.4,277.9,218.6,204.8,239.0,125.3,131.0,253.2,276.3,344.4,508.8,847.9,,
A,CEPA3,MIO_NAC,RS,,,,,,,,,3667.2,3640.4,3829.7,3531.6,3559.8,4317.4,4074.0,4578.6,7325.1,,
A,CEPA3,MIO_NAC,SE,1347.0,1565.4,2094.8,1088.5,1406.9,2104.4,1489.0,1485.4,1803.6,2298.5,2468.4,1879.0,2717.9,2846.2,2078.4,1943.9,3293.0,,
A,CEPA3,MIO_NAC,SI,,,24.7,33.1,13.1,9.3,9.3,13.8,24.3,80.7,31.6,10.8,12.8,10.7,10.9,12.0,13.2,,
A,CEPA3,MIO_NAC,SK,,,23.1,12.4,17.1,18.7,25.1,18.5,18.8,31.4,27.0,35.8,48.1,65.1,45.2,48.6,66.1,,
A,CEPA4,MIO_EUR,AT,98.5,59.1,58.5,58.6,80.3,64.4,68.3,73.9,75.8,80.1,74.8,92.9,81.4,86.0,99.9,169.3,166.1,,
A,CEPA4,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA4,MIO_EUR,BE,,,,,,,,,30.7,30.1,29.5,35.3,44.7,47.0,44.8,39.8,51.2,,
A,CEPA4,MIO_EUR,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,CH,,,,,,,,,1.4,2.2,1.0,0.9,1.2,0.9,1.4,2.0,1.8,,
A,CEPA4,MIO_EUR,CY,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,CZ,,,,,,,17.4,15.3,36.9,45.7,15.7,16.4,30.8,27.1,24.6,26.3,6.4,,
A,CEPA4,MIO_EUR,DE,,,,,41.0,35.0,37.0,33.0,35.0,53.0,59.0,52.0,70.0,73.0,73.0,85.0,105.0,,
A,CEPA4,MIO_EUR,DK,,,,,,,,,,,,,1.7,3.4,1.2,2.5,2.2,,
A,CEPA4,MIO_EUR,EE,,,,,,,,,3.4,9.9,2.9,0.2,7.3,16.5,21.4,14.1,8.4,,
A,CEPA4,MIO_EUR,EL,,,,,,,,,1.0,0.9,3.1,0.1,0.4,0.4,0.9,0.5,1.3,,
A,CEPA4,MIO_EUR,ES,,,,,8.2,12.0,18.9,25.1,7.8,8.6,2.9,9.1,8.3,7.0,6.8,13.6,15.3,16.1,
A,CEPA4,MIO_EUR,EU27_2020,566.2,541.2,560.3,542.6,600.4,658.3,665.0,592.2,700.0,700.0,500.0,500.0,526.4,617.3,661.8,832.6,925.4,1023.3,1056.6
A,CEPA4,MIO_EUR,FI,,,,,,,,,7.0,2.0,5.0,6.0,11.0,4.0,2.0,6.0,9.0,,
A,CEPA4,MIO_EUR,FR,49.7,62.8,64.8,63.4,65.5,70.2,78.9,83.0,75.5,77.7,89.0,89.2,95.2,104.1,99.7,107.4,103.4,,
A,CEPA4,MIO_EUR,HR,,,,,,,,,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.0,,
A,CEPA4,MIO_EUR,HU,,,,,,,,,29.5,24.4,4.4,12.3,12.0,28.2,11.3,2.9,7.6,,
A,CEPA4,MIO_EUR,IE,,,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,,
A,CEPA4,MIO_EUR,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,IT,,,45.1,48.1,49.5,62.9,64.7,49.9,61.1,68.8,101.4,124.9,110.9,149.8,169.0,227.5,228.6,,
A,CEPA4,MIO_EUR,LT,,,,,0.0,2.1,2.6,0.9,0.4,0.3,2.3,0.2,0.0,0.0,0.0,0.0,0.2,,
A,CEPA4,MIO_EUR,LU,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,LV,,,0.5,0.0,5.0,0.3,0.7,1.0,1.1,0.3,0.3,1.2,1.0,1.2,1.1,2.5,0.9,,
A,CEPA4,MIO_EUR,MK,,,,,,,,,,,,,,,0.8,0.6,,,
A,CEPA4,MIO_EUR,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,NL,,,,,,,,37.2,69.0,15.6,57.8,44.1,28.5,51.7,72.5,70.3,159.6,,
A,CEPA4,MIO_EUR,NO,,,,,,,,,1.2,0.4,0.3,1.9,0.5,1.2,2.6,1.8,1.0,,
A,CEPA4,MIO_EUR,PL,,,,,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,PT,,,,,,,,,0.7,5.0,1.2,2.4,2.9,3.0,24.1,48.4,44.1,,
A,CEPA4,MIO_EUR,RO,0.4,0.9,0.7,2.4,10.7,6.2,0.6,1.2,0.5,0.3,0.2,0.7,1.4,3.1,0.5,0.4,0.2,,
A,CEPA4,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,SE,6.5,5.3,2.6,0.6,0.6,1.6,1.2,1.3,1.5,3.0,2.2,1.6,3.2,3.1,4.4,8.3,10.8,,
A,CEPA4,MIO_EUR,SI,,,0.3,6.7,0.0,0.2,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_EUR,SK,,,58.8,24.5,21.9,19.4,15.5,4.4,12.3,11.8,5.1,15.8,15.3,8.4,4.2,7.4,4.9,,
A,CEPA4,MIO_NAC,AT,98.5,59.1,58.5,58.6,80.3,64.4,68.3,73.9,75.8,80.1,74.8,92.9,81.4,86.0,99.9,169.3,166.1,,
A,CEPA4,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA4,MIO_NAC,BE,,,,,,,,,30.7,30.1,29.5,35.3,44.7,47.0,44.8,39.8,51.2,,
A,CEPA4,MIO_NAC,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,CH,,,,,,,,,1.7,2.3,1.1,1.0,1.4,1.0,1.5,2.2,1.8,,
A,CEPA4,MIO_NAC,CY,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,CZ,,,,,,,437.0,397.0,1015.0,1248.0,425.0,431.0,791.0,695.0,650.0,674.0,158.0,,
A,CEPA4,MIO_NAC,DE,,,,,41.0,35.0,37.0,33.0,35.0,53.0,59.0,52.0,70.0,73.0,73.0,85.0,105.0,,
A,CEPA4,MIO_NAC,DK,,,,,,,,,,,,,12.7,25.4,9.1,18.5,16.2,,
A,CEPA4,MIO_NAC,EE,,,,,,,,,3.4,9.9,2.9,0.2,7.3,16.5,21.4,14.1,8.4,,
A,CEPA4,MIO_NAC,EL,,,,,,,,,1.0,0.9,3.1,0.1,0.4,0.4,0.9,0.5,1.3,,
A,CEPA4,MIO_NAC,ES,,,,,8.2,12.0,18.9,25.1,7.8,8.6,2.9,9.1,8.3,7.0,6.8,13.6,15.3,16.1,
A,CEPA4,MIO_NAC,EU27_2020,566.2,541.2,560.3,542.6,600.4,658.3,665.0,592.2,700.0,700.0,500.0,500.0,526.4,617.3,661.8,832.6,925.4,1023.3,1056.6
A,CEPA4,MIO_NAC,FI,,,,,,,,,7.0,2.0,5.0,6.0,11.0,4.0,2.0,6.0,9.0,,
A,CEPA4,MIO_NAC,FR,49.7,62.8,64.8,63.4,65.5,70.2,78.9,83.0,75.5,77.7,89.0,89.2,95.2,104.1,99.7,107.4,103.4,,
A,CEPA4,MIO_NAC,HR,,,,,,,,,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.0,,
A,CEPA4,MIO_NAC,HU,,,,,,,,,9096.0,7557.0,1380.0,3815.0,3835.0,9163.0,3972.0,1054.0,2989.0,,
A,CEPA4,MIO_NAC,IE,,,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,,
A,CEPA4,MIO_NAC,IS,,,,,,,,,1.9,1.4,1.7,1.4,0.9,1.0,1.0,2.3,2.4,,
A,CEPA4,MIO_NAC,IT,,,45.1,48.1,49.5,62.9,64.7,49.9,61.1,68.8,101.4,124.9,110.9,149.8,169.0,227.5,228.6,,
A,CEPA4,MIO_NAC,LT,,,,,0.0,2.1,2.6,0.9,0.4,0.3,2.3,0.2,0.0,0.0,0.0,0.0,0.2,,
A,CEPA4,MIO_NAC,LU,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,LV,,,0.5,0.0,5.0,0.3,0.7,1.0,1.1,0.3,0.3,1.2,1.0,1.2,1.1,2.5,0.9,,
A,CEPA4,MIO_NAC,MK,,,,,,,,,,,,,,,49.3,39.0,,,
A,CEPA4,MIO_NAC,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,NL,,,,,,,,37.2,69.0,15.6,57.8,44.1,28.5,51.7,72.5,70.3,159.6,,
A,CEPA4,MIO_NAC,NO,,,,,,,,,10.0,4.0,3.0,18.0,5.0,12.0,28.0,18.0,10.0,,
A,CEPA4,MIO_NAC,PL,,,,,8.2,4.8,0.2,0.0,0.2,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,PT,,,,,,,,,0.7,5.0,1.2,2.4,2.9,3.0,24.1,48.4,44.1,,
A,CEPA4,MIO_NAC,RO,1.5,2.9,2.4,10.3,45.0,26.4,2.6,5.3,2.4,1.2,1.0,3.1,6.6,14.6,2.6,1.8,1.1,,
A,CEPA4,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,SE,60.5,49.3,24.9,6.7,6.1,14.5,10.2,11.5,13.4,27.8,21.1,15.0,33.1,33.3,45.7,83.8,114.4,,
A,CEPA4,MIO_NAC,SI,,,0.3,6.7,0.0,0.2,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA4,MIO_NAC,SK,,,61.0,24.5,21.9,19.4,15.5,4.4,12.3,11.8,5.1,15.8,15.3,8.4,4.2,7.4,4.9,,
A,CEPA5,MIO_EUR,AT,,,,,,,,2.3,2.0,2.2,2.2,2.7,3.1,2.9,4.1,4.7,9.3,,
A,CEPA5,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA5,MIO_EUR,BE,,,,,,,,,28.4,32.2,33.3,36.6,40.1,36.9,37.3,37.8,47.7,,
A,CEPA5,MIO_EUR,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,CH,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,CY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,CZ,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,DK,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,EE,,,,,,,,,0.0,0.0,0.0,3.0,2.0,1.4,6.1,10.5,5.0,,
A,CEPA5,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA5,MIO_EUR,EU27_2020,33.0,35.3,34.6,36.8,38.4,42.6,43.9,38.0,36.6,56.8,58.9,62.7,100.0,100.0,100.0,64.5,73.0,82.8,72.3
A,CEPA5,MIO_EUR,FI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,HU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,IT,,,,,,,,,,,7.3,8.5,6.7,10.5,7.8,7.3,7.4,,
A,CEPA5,MIO_EUR,LT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,MK,,,,,,,,,,,,,,,0.1,0.0,,,
A,CEPA5,MIO_EUR,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,NO,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,PL,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,PT,,,,,,,,,0.1,14.6,15.0,11.9,14.8,3.5,3.8,4.0,2.0,,
A,CEPA5,MIO_EUR,RO,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,SE,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,SI,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_EUR,SK,,,,,,,,,,,,,,,,0.1,1.6,,
A,CEPA5,MIO_NAC,AT,,,,,,,,2.3,2.0,2.2,2.2,2.7,3.1,2.9,4.1,4.7,9.3,,
A,CEPA5,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA5,MIO_NAC,BE,,,,,,,,,28.4,32.2,33.3,36.6,40.1,36.9,37.3,37.8,47.7,,
A,CEPA5,MIO_NAC,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,CH,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,CY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,CZ,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,DK,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,EE,,,,,,,,,0.0,0.0,0.0,3.0,2.0,1.4,6.1,10.5,5.0,,
A,CEPA5,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA5,MIO_NAC,EU27_2020,33.0,35.3,34.6,36.8,38.4,42.6,43.9,38.0,36.6,56.8,58.9,62.7,100.0,100.0,100.0,64.5,73.0,82.8,72.3
A,CEPA5,MIO_NAC,FI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,HU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,IT,,,,,,,,,,,7.3,8.5,6.7,10.5,7.8,7.3,7.4,,
A,CEPA5,MIO_NAC,LT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,MK,,,,,,,,,,,,,,,6.5,2.5,,,
A,CEPA5,MIO_NAC,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,NO,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,PL,,,,,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,PT,,,,,,,,,0.1,14.6,15.0,11.9,14.8,3.5,3.8,4.0,2.0,,
A,CEPA5,MIO_NAC,RO,0.7,2.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,SE,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,SI,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA5,MIO_NAC,SK,,,,,,,,,,,,,,,,0.1,1.6,,
A,CEPA6,MIO_EUR,AT,,,,,,,,,0.0,0.0,0.0,0.0,1.8,1.7,2.2,2.4,4.8,,
A,CEPA6,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,MIO_EUR,BE,,,,,,,,,6.0,7.1,7.7,8.3,7.8,9.4,8.7,10.3,12.3,,
A,CEPA6,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,CH,,,,,,,,,6.8,10.0,6.7,5.4,6.9,6.7,9.0,9.6,9.6,,
A,CEPA6,MIO_EUR,CY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,CZ,,,,,,,,,,,,,1.0,0.7,0.5,0.3,0.0,,
A,CEPA6,MIO_EUR,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,DK,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,EE,,,,,,,,,9.3,6.6,8.3,13.1,16.9,15.1,9.5,5.8,6.8,,
A,CEPA6,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA6,MIO_EUR,EU27_2020,15.5,18.1,16.5,17.2,17.6,18.5,20.2,19.9,17.9,27.0,22.0,27.2,34.0,0.0,100.0,30.0,100.0,71.6,51.6
A,CEPA6,MIO_EUR,FI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
A,CEPA6,MIO_EUR,HU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,IT,,,,,,,,,,,2.0,2.4,2.4,2.8,2.1,2.9,3.1,,
A,CEPA6,MIO_EUR,LT,,,,,0.0,0.0,0.1,1.6,0.0,0.0,0.1,0.0,0.1,0.2,0.5,0.7,0.3,,
A,CEPA6,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,LV,,,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,MK,,,,,,,,,,,,,,,1.7,0.6,,,
A,CEPA6,MIO_EUR,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,NO,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,PL,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,PT,,,,,,,,,0.6,11.1,2.9,2.4,3.3,1.8,39.3,7.4,3.7,,
A,CEPA6,MIO_EUR,RO,0.0,1.9,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
A,CEPA6,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,SE,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,SI,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_EUR,SK,,,,,,,,,,,,,0.1,,,0.1,,,
A,CEPA6,MIO_NAC,AT,,,,,,,,,0.0,0.0,0.0,0.0,1.8,1.7,2.2,2.4,4.8,,
A,CEPA6,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA6,MIO_NAC,BE,,,,,,,,,6.0,7.1,7.7,8.3,7.8,9.4,8.7,10.3,12.3,,
A,CEPA6,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,CH,,,,,,,,,8.3,10.7,7.3,6.0,7.9,7.5,9.6,10.4,9.6,,
A,CEPA6,MIO_NAC,CY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,CZ,,,,,,,,,,,,,25.8,17.6,12.4,7.8,0.2,,
A,CEPA6,MIO_NAC,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,DK,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,EE,,,,,,,,,9.3,6.6,8.3,13.1,16.9,15.1,9.5,5.8,6.8,,
A,CEPA6,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA6,MIO_NAC,EU27_2020,15.5,18.1,16.5,17.2,17.6,18.5,20.2,19.9,17.9,27.0,22.0,27.2,34.0,0.0,100.0,30.0,100.0,71.6,51.6
